CustomerID,Age,Tenure,MonthlyCharges,TotalCharges,NumProducts,SupportCalls,ContractType,PaymentMethod,InternetService,Churn
CUST01135,47,5,26.18,130.35,5,5,Month-to-Month,Electronic Check,DSL,0
CUST01136,66,52,102.21,5060.28,1,7,Month-to-Month,Electronic Check,DSL,0
CUST01137,70,27,41.66,1100.73,1,3,Two Year,Electronic Check,No,0
CUST01138,44,53,100.45,5363.57,1,3,Month-to-Month,Mailed Check,DSL,0
CUST01139,32,39,73.44,2585.95,4,0,Two Year,Credit Card,Fiber Optic,0
CUST01140,69,63,47.66,2873.05,1,6,Month-to-Month,Electronic Check,DSL,0
CUST01141,58,25,23.02,631.88,4,2,Two Year,Electronic Check,DSL,0
CUST01142,55,67,101.58,6203.61,5,8,Two Year,Electronic Check,DSL,1
CUST01143,72,60,37.65,2177.17,1,9,Month-to-Month,Mailed Check,DSL,0
CUST01144,32,24,25.18,582.75,4,8,Two Year,Electronic Check,Fiber Optic,0
CUST01145,38,35,95.59,3264.87,3,2,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01146,20,38,55.0,2167.41,5,6,Month-to-Month,Electronic Check,No,0
CUST01147,40,55,58.93,3077.81,2,7,Month-to-Month,Electronic Check,DSL,1
CUST01148,43,49,44.71,2173.22,2,5,One Year,Bank Transfer,Fiber Optic,0
CUST01149,43,61,105.92,6648.18,1,5,Month-to-Month,Credit Card,Fiber Optic,0
CUST01150,26,27,49.73,1295.07,4,4,Month-to-Month,Electronic Check,DSL,0
CUST01151,64,36,41.02,1609.23,5,3,Two Year,Electronic Check,DSL,0
CUST01152,45,31,50.92,1730.12,1,5,Two Year,Electronic Check,DSL,0
CUST01153,43,65,40.31,2421.15,3,9,Month-to-Month,Bank Transfer,DSL,0
CUST01154,67,22,51.77,1103.27,4,2,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01155,45,42,28.29,1118.93,4,0,Month-to-Month,Bank Transfer,DSL,0
CUST01156,68,9,35.85,302.46,5,0,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01157,30,61,61.71,3757.23,4,5,Two Year,Credit Card,Fiber Optic,0
CUST01158,66,28,107.95,3061.09,5,2,Two Year,Electronic Check,Fiber Optic,1
CUST01159,74,25,25.73,633.66,5,4,Month-to-Month,Electronic Check,DSL,0
CUST01160,60,42,41.27,1654.39,5,9,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01161,68,36,110.83,3813.38,3,0,Month-to-Month,Mailed Check,Fiber Optic,1
CUST01162,60,61,109.0,7303.53,3,1,Month-to-Month,Electronic Check,No,0
CUST01163,52,38,87.95,3625.09,3,2,Month-to-Month,Credit Card,DSL,0
CUST01164,61,37,44.05,1491.52,5,4,Month-to-Month,Bank Transfer,DSL,1
CUST01165,72,8,61.98,511.37,2,6,Month-to-Month,Credit Card,No,0
CUST01166,52,2,41.12,81.53,4,1,Month-to-Month,Credit Card,DSL,1
CUST01167,57,29,32.86,988.89,4,1,Two Year,Mailed Check,DSL,0
CUST01168,22,71,58.0,4197.85,1,0,One Year,Credit Card,No,1
CUST01169,72,66,77.58,5519.05,3,8,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST01170,62,45,55.99,2301.49,1,0,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01171,27,45,81.08,3538.96,4,6,Two Year,Bank Transfer,DSL,1
CUST01172,34,28,49.63,1524.43,3,5,Month-to-Month,Credit Card,DSL,0
CUST01173,30,13,54.59,664.52,2,1,Two Year,Bank Transfer,DSL,1
CUST01174,36,1,99.07,91.68,1,5,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST01175,68,25,107.83,2819.24,1,2,Two Year,Electronic Check,Fiber Optic,0
CUST01176,44,23,52.2,1267.3,4,5,Month-to-Month,Credit Card,Fiber Optic,0
CUST01177,41,14,77.15,1117.34,5,1,Two Year,Mailed Check,No,0
CUST01178,62,19,47.82,958.69,2,6,Month-to-Month,Bank Transfer,No,0
CUST01179,39,2,25.33,52.63,5,7,Two Year,Bank Transfer,DSL,1
CUST01180,68,44,93.79,3825.97,3,0,One Year,Mailed Check,Fiber Optic,0
CUST01181,60,66,37.1,2501.62,2,5,Month-to-Month,Electronic Check,Fiber Optic,0
CUST01182,32,50,62.57,3301.81,3,6,One Year,Bank Transfer,No,0
CUST01183,53,32,68.7,2359.27,4,0,Month-to-Month,Electronic Check,No,0
CUST01184,45,30,38.45,1094.88,5,7,Month-to-Month,Electronic Check,Fiber Optic,0
CUST01185,37,22,29.46,599.74,3,5,Month-to-Month,Electronic Check,Fiber Optic,0
CUST01186,69,11,54.8,636.7,2,3,One Year,Bank Transfer,DSL,1
CUST01187,40,43,115.23,4713.58,4,4,Two Year,Electronic Check,Fiber Optic,0
CUST01188,24,41,81.51,3029.19,3,6,Month-to-Month,Mailed Check,Fiber Optic,1
CUST01189,41,1,58.14,61.92,2,6,One Year,Credit Card,Fiber Optic,0
CUST01190,47,30,23.89,717.59,3,7,Two Year,Mailed Check,Fiber Optic,0
CUST01191,25,20,80.03,1545.05,3,0,One Year,Credit Card,Fiber Optic,0
CUST01192,60,13,29.23,342.81,1,7,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01193,31,50,74.25,3367.68,1,0,Month-to-Month,Electronic Check,No,0
CUST01194,23,38,95.2,3829.12,4,6,Month-to-Month,Bank Transfer,DSL,0
CUST01195,48,45,62.36,2800.36,1,3,Month-to-Month,Mailed Check,No,0
CUST01196,27,51,49.94,2368.57,3,0,Month-to-Month,Credit Card,Fiber Optic,0
CUST01197,62,70,24.74,1682.68,4,6,Two Year,Electronic Check,Fiber Optic,0
CUST01198,21,57,22.48,1195.47,2,5,One Year,Credit Card,Fiber Optic,0
CUST01199,41,45,63.0,2615.61,2,6,One Year,Mailed Check,Fiber Optic,0
CUST01200,20,63,108.33,6519.73,5,3,Month-to-Month,Credit Card,No,0
CUST01201,39,34,44.41,1524.76,1,2,Month-to-Month,Electronic Check,DSL,1
CUST01202,71,70,77.41,5104.13,4,6,One Year,Bank Transfer,No,0
CUST01203,55,55,88.43,4711.62,1,2,Month-to-Month,Electronic Check,Fiber Optic,0
CUST01204,48,47,26.08,1220.49,5,8,Two Year,Credit Card,Fiber Optic,0
CUST01205,26,65,35.31,2258.44,3,6,Month-to-Month,Electronic Check,DSL,0
CUST01206,35,37,53.13,1819.72,1,9,Month-to-Month,Mailed Check,DSL,1
CUST01207,39,52,87.01,4107.21,4,0,One Year,Bank Transfer,DSL,0
CUST01208,50,21,63.9,1217.29,1,5,One Year,Mailed Check,DSL,1
CUST01209,29,69,93.42,6252.8,2,5,Month-to-Month,Bank Transfer,DSL,0
CUST01210,74,45,106.76,5014.42,3,8,One Year,Bank Transfer,No,1
CUST01211,55,56,95.84,4971.08,4,4,Month-to-Month,Electronic Check,Fiber Optic,1
CUST01212,35,33,119.22,4160.24,3,9,Month-to-Month,Bank Transfer,No,0
CUST01213,24,62,95.44,6172.27,5,2,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01214,51,6,105.22,568.67,3,8,One Year,Bank Transfer,Fiber Optic,0
CUST01215,43,9,103.24,841.19,2,5,One Year,Electronic Check,No,1
CUST01216,56,37,93.03,3232.05,2,9,Month-to-Month,Mailed Check,DSL,1
CUST01217,51,53,100.18,4838.19,5,2,One Year,Credit Card,Fiber Optic,0
CUST01218,54,58,113.47,6622.42,4,2,One Year,Credit Card,No,0
CUST01219,65,32,67.52,1961.72,1,5,Month-to-Month,Credit Card,No,1
CUST01220,47,47,83.83,4178.43,4,5,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST01221,59,40,71.49,2855.73,3,1,Month-to-Month,Electronic Check,No,1
CUST01222,38,69,105.1,7582.79,2,6,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01223,71,47,63.14,3116.18,1,4,Two Year,Electronic Check,DSL,1
CUST01224,41,30,101.97,3063.32,5,1,Two Year,Bank Transfer,DSL,1
CUST01225,56,69,99.94,7482.17,1,5,Month-to-Month,Electronic Check,Fiber Optic,0
CUST01226,74,8,116.19,1020.65,5,6,Month-to-Month,Credit Card,DSL,1
CUST01227,37,70,44.89,3053.96,1,0,Month-to-Month,Electronic Check,DSL,1
CUST01228,23,11,90.96,925.71,3,9,Month-to-Month,Electronic Check,DSL,1
CUST01229,31,21,95.69,1954.57,1,6,Month-to-Month,Credit Card,No,1
CUST01230,31,59,113.63,6333.11,3,2,Month-to-Month,Electronic Check,No,0
CUST01231,21,53,110.69,5902.96,5,7,Month-to-Month,Electronic Check,No,0
CUST01232,49,69,77.35,5207.51,3,8,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01233,33,54,77.92,4190.98,3,9,Month-to-Month,Credit Card,No,0
CUST01234,23,46,36.73,1778.47,1,7,Month-to-Month,Electronic Check,Fiber Optic,0
CUST01235,25,25,117.5,2804.65,5,2,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01236,33,1,45.5,45.84,2,1,Month-to-Month,Electronic Check,Fiber Optic,1
CUST01237,39,9,92.47,804.82,3,2,Month-to-Month,Mailed Check,DSL,0
CUST01238,73,22,99.58,2315.6,5,8,Month-to-Month,Electronic Check,Fiber Optic,1
CUST01239,58,3,64.12,197.73,4,3,Two Year,Bank Transfer,Fiber Optic,0
CUST01240,58,37,41.12,1371.86,4,3,Month-to-Month,Mailed Check,No,0
CUST01241,57,56,38.9,2247.9,1,8,One Year,Credit Card,DSL,0
CUST01242,63,69,105.65,6808.93,3,2,Month-to-Month,Bank Transfer,DSL,0
CUST01243,36,35,71.08,2599.33,3,4,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST01244,23,63,29.01,1852.48,1,2,Month-to-Month,Mailed Check,DSL,0
CUST01245,46,70,91.7,6292.66,2,3,One Year,Electronic Check,No,0
CUST01246,18,62,45.02,2899.39,5,5,Two Year,Electronic Check,Fiber Optic,0
CUST01247,30,34,107.64,3920.75,5,7,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01248,60,24,50.96,1291.15,5,2,Month-to-Month,Electronic Check,Fiber Optic,0
CUST01249,46,70,40.03,2827.33,5,0,One Year,Electronic Check,Fiber Optic,0
CUST01250,57,18,28.49,535.58,5,6,Month-to-Month,Mailed Check,DSL,0
CUST01251,47,30,71.15,2097.84,1,5,Month-to-Month,Electronic Check,Fiber Optic,1
CUST01252,48,6,65.07,413.01,5,6,Two Year,Electronic Check,DSL,0
CUST01253,35,57,95.13,5779.33,4,4,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01254,30,47,66.46,2897.04,5,7,One Year,Credit Card,No,0
CUST01255,32,7,54.38,360.73,4,6,Month-to-Month,Electronic Check,DSL,1
CUST01256,63,16,46.17,704.67,1,7,Month-to-Month,Credit Card,Fiber Optic,1
CUST01257,73,40,47.81,1784.86,3,7,Two Year,Electronic Check,Fiber Optic,0
CUST01258,22,39,112.78,4304.07,4,4,Month-to-Month,Credit Card,Fiber Optic,0
CUST01259,48,57,36.51,1953.19,1,3,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01260,44,19,118.82,2300.67,3,5,Month-to-Month,Mailed Check,Fiber Optic,1
CUST01261,50,66,52.69,3200.58,4,6,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST01262,31,32,28.84,880.38,3,5,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01263,18,59,44.87,2734.91,4,5,Month-to-Month,Mailed Check,DSL,0
CUST01264,29,17,25.84,430.39,1,3,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01265,28,3,99.0,292.34,2,1,Month-to-Month,Credit Card,Fiber Optic,0
CUST01266,20,4,71.26,302.0,5,4,One Year,Credit Card,Fiber Optic,1
CUST01267,38,27,53.7,1590.36,3,8,Month-to-Month,Mailed Check,No,1
CUST01268,56,68,86.2,5938.22,1,7,Two Year,Credit Card,DSL,0
CUST01269,73,4,83.06,304.29,1,7,Month-to-Month,Electronic Check,Fiber Optic,1
CUST01270,55,27,113.99,2833.23,3,7,Month-to-Month,Mailed Check,Fiber Optic,1
CUST01271,27,8,116.13,1016.06,5,9,Two Year,Mailed Check,Fiber Optic,0
CUST01272,38,67,88.07,6112.1,1,2,Two Year,Electronic Check,No,0
CUST01273,35,48,101.78,5132.2,1,7,Month-to-Month,Credit Card,DSL,1
CUST01274,30,55,99.24,5650.21,2,0,Month-to-Month,Credit Card,Fiber Optic,0
CUST01275,74,51,69.13,3299.74,2,2,Two Year,Credit Card,Fiber Optic,0
CUST01276,55,47,90.45,4207.05,1,0,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST01277,45,55,27.83,1621.66,2,4,Month-to-Month,Mailed Check,No,0
CUST01278,42,1,95.8,102.82,4,1,Month-to-Month,Bank Transfer,No,0
CUST01279,36,62,116.18,6824.95,5,3,Two Year,Electronic Check,DSL,0
CUST01280,41,53,28.5,1539.35,2,1,One Year,Credit Card,Fiber Optic,0
CUST01281,54,53,103.61,5114.81,4,0,Month-to-Month,Electronic Check,Fiber Optic,0
CUST01282,70,28,113.3,3463.11,5,4,Two Year,Credit Card,Fiber Optic,0
CUST01283,46,57,42.62,2308.88,1,4,Month-to-Month,Bank Transfer,DSL,0
CUST01284,28,28,72.48,2121.46,5,4,One Year,Electronic Check,No,1
CUST01285,72,4,112.79,426.88,1,3,Month-to-Month,Electronic Check,Fiber Optic,1
CUST01286,35,65,116.02,7716.51,4,4,One Year,Mailed Check,DSL,0
CUST01287,22,17,32.79,575.15,4,0,Month-to-Month,Electronic Check,DSL,0
CUST01288,49,8,54.9,424.13,5,4,Month-to-Month,Credit Card,Fiber Optic,0
CUST01289,63,45,89.81,4299.37,3,8,Month-to-Month,Electronic Check,No,0
CUST01290,32,17,42.16,771.88,4,1,Two Year,Mailed Check,Fiber Optic,1
CUST01291,33,61,52.48,3428.42,1,1,Month-to-Month,Electronic Check,No,0
CUST01292,34,32,22.33,690.35,3,7,Month-to-Month,Electronic Check,Fiber Optic,0
CUST01293,63,1,35.35,37.08,5,5,Month-to-Month,Electronic Check,Fiber Optic,1
CUST01294,72,68,76.23,5245.52,1,2,One Year,Credit Card,Fiber Optic,0
CUST01295,66,37,85.31,3214.91,1,7,One Year,Bank Transfer,DSL,0
CUST01296,30,19,84.89,1605.65,4,3,Month-to-Month,Credit Card,DSL,0
CUST01297,66,49,97.84,4890.1,3,6,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01298,35,38,61.53,2167.7,3,5,One Year,Electronic Check,DSL,0
CUST01299,67,3,47.35,139.46,2,1,Month-to-Month,Electronic Check,DSL,0
CUST01300,74,54,21.56,1089.09,1,7,Month-to-Month,Mailed Check,DSL,0
CUST01301,58,29,40.66,1127.37,4,6,Month-to-Month,Electronic Check,DSL,0
CUST01302,72,50,51.24,2371.24,2,2,Month-to-Month,Electronic Check,DSL,0
CUST01303,26,64,37.82,2281.34,4,7,Two Year,Bank Transfer,Fiber Optic,0
CUST01304,55,44,22.01,1023.25,3,6,One Year,Electronic Check,No,0
CUST01305,20,48,35.74,1732.85,2,8,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01306,55,19,86.61,1488.81,2,8,Two Year,Bank Transfer,Fiber Optic,1
CUST01307,37,17,82.96,1491.68,4,3,Month-to-Month,Bank Transfer,DSL,0
CUST01308,73,30,113.57,3686.07,2,9,Two Year,Mailed Check,DSL,0
CUST01309,46,61,99.82,6552.1,5,0,Month-to-Month,Bank Transfer,No,0
CUST01310,61,38,76.78,3105.95,3,3,Two Year,Mailed Check,Fiber Optic,0
CUST01311,35,25,33.76,926.97,5,6,Two Year,Electronic Check,No,0
CUST01312,22,56,76.41,4352.74,3,5,Two Year,Electronic Check,Fiber Optic,0
CUST01313,60,61,26.16,1743.36,3,2,Month-to-Month,Electronic Check,Fiber Optic,0
CUST01314,30,65,63.09,4468.87,3,1,Two Year,Mailed Check,Fiber Optic,0
CUST01315,59,22,59.03,1250.06,3,7,One Year,Bank Transfer,DSL,0
CUST01316,44,51,62.78,3434.58,3,8,Month-to-Month,Bank Transfer,No,0
CUST01317,73,42,47.98,2133.15,5,6,Month-to-Month,Electronic Check,DSL,1
CUST01318,38,32,88.58,2991.02,4,5,One Year,Electronic Check,Fiber Optic,0
CUST01319,40,29,104.09,3257.99,1,7,Two Year,Electronic Check,DSL,1
CUST01320,60,9,96.85,851.48,1,2,One Year,Credit Card,Fiber Optic,0
CUST01321,62,20,82.78,1622.41,1,9,Month-to-Month,Electronic Check,No,1
CUST01322,25,40,73.83,3036.1,4,1,One Year,Mailed Check,Fiber Optic,0
CUST01323,60,63,23.11,1525.07,2,5,Month-to-Month,Electronic Check,No,0
CUST01324,46,62,92.29,6156.78,2,3,Month-to-Month,Bank Transfer,DSL,0
CUST01325,74,14,74.5,1121.38,5,9,One Year,Mailed Check,No,1
CUST01326,53,49,47.07,2408.74,1,2,One Year,Electronic Check,Fiber Optic,0
CUST01327,62,7,52.78,403.25,1,6,One Year,Mailed Check,No,0
CUST01328,37,48,113.56,5100.56,1,1,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST01329,34,25,82.44,2246.53,2,1,Month-to-Month,Mailed Check,Fiber Optic,1
CUST01330,62,32,67.59,1974.4,1,4,One Year,Credit Card,Fiber Optic,0
CUST01331,18,51,82.09,4233.28,4,7,Month-to-Month,Credit Card,No,0
CUST01332,51,31,61.37,1746.66,4,2,Two Year,Mailed Check,No,0
CUST01333,73,58,67.02,3939.92,1,6,Two Year,Credit Card,Fiber Optic,0
CUST01334,74,38,49.03,1822.23,3,5,Two Year,Credit Card,Fiber Optic,0
CUST01335,58,71,63.99,4162.81,2,9,Two Year,Mailed Check,Fiber Optic,0
CUST01336,46,46,88.56,4194.4,1,3,Month-to-Month,Bank Transfer,DSL,0
CUST01337,64,22,23.99,552.28,3,2,Month-to-Month,Mailed Check,DSL,0
CUST01338,18,56,99.5,5209.06,4,9,Two Year,Mailed Check,Fiber Optic,0
CUST01339,63,29,48.3,1455.11,2,3,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01340,28,38,88.26,3138.45,4,2,Two Year,Credit Card,Fiber Optic,0
CUST01341,59,10,84.27,781.61,5,8,Month-to-Month,Credit Card,Fiber Optic,1
CUST01342,37,9,85.26,713.25,1,8,Two Year,Electronic Check,Fiber Optic,0
CUST01343,60,41,80.81,3378.98,1,0,Month-to-Month,Bank Transfer,DSL,0
CUST01344,52,14,115.91,1713.22,2,8,Two Year,Bank Transfer,DSL,1
CUST01345,70,71,70.83,5126.7,5,6,Month-to-Month,Credit Card,DSL,0
CUST01346,62,61,93.23,6039.01,1,2,One Year,Mailed Check,Fiber Optic,0
CUST01347,70,50,90.54,4610.07,3,5,Two Year,Electronic Check,Fiber Optic,1
CUST01348,26,53,43.63,2449.71,3,2,Month-to-Month,Electronic Check,No,0
CUST01349,39,43,48.33,2276.28,1,1,Month-to-Month,Electronic Check,DSL,0
CUST01350,42,5,62.4,305.2,1,1,Month-to-Month,Electronic Check,No,1
CUST01351,19,28,47.77,1243.91,1,1,One Year,Electronic Check,Fiber Optic,0
CUST01352,19,36,56.67,1891.5,1,5,One Year,Electronic Check,DSL,0
CUST01353,20,65,59.1,3916.13,3,8,One Year,Credit Card,Fiber Optic,0
CUST01354,61,16,80.39,1298.3,5,4,Month-to-Month,Mailed Check,No,0
CUST01355,43,36,41.99,1416.14,2,0,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01356,60,25,100.43,2702.6,2,4,Two Year,Bank Transfer,Fiber Optic,1
CUST01357,65,10,63.75,695.78,2,7,One Year,Electronic Check,DSL,0
CUST01358,20,8,90.62,689.21,5,8,Month-to-Month,Bank Transfer,DSL,1
CUST01359,66,26,28.14,688.85,5,7,Month-to-Month,Credit Card,DSL,0
CUST01360,30,6,67.0,378.98,4,3,Month-to-Month,Mailed Check,DSL,1
CUST01361,41,5,22.82,111.54,3,6,Two Year,Mailed Check,Fiber Optic,0
CUST01362,72,25,87.59,2344.47,1,0,One Year,Electronic Check,DSL,1
CUST01363,35,15,54.37,831.22,5,4,One Year,Mailed Check,Fiber Optic,0
CUST01364,71,40,114.93,4199.42,1,5,One Year,Bank Transfer,No,0
CUST01365,46,2,52.41,104.26,1,0,Two Year,Mailed Check,No,1
CUST01366,18,22,76.38,1542.69,4,0,Month-to-Month,Mailed Check,DSL,1
CUST01367,65,33,45.74,1481.07,1,8,Month-to-Month,Mailed Check,DSL,1
CUST01368,20,69,82.01,5549.59,1,2,Month-to-Month,Electronic Check,Fiber Optic,0
CUST01369,54,46,66.7,3159.44,3,1,Two Year,Electronic Check,DSL,0
CUST01370,44,63,57.06,3630.52,1,5,One Year,Mailed Check,Fiber Optic,0
CUST01371,25,25,40.37,1084.87,2,2,Month-to-Month,Electronic Check,Fiber Optic,0
CUST01372,47,32,31.15,900.43,4,9,Two Year,Bank Transfer,Fiber Optic,1
CUST01373,38,30,31.99,1012.23,1,9,Month-to-Month,Credit Card,DSL,1
CUST01374,23,64,119.9,6941.25,4,8,Month-to-Month,Bank Transfer,DSL,0
CUST01375,49,69,61.23,4059.57,1,3,One Year,Electronic Check,No,0
CUST01376,20,69,20.19,1499.11,4,8,Two Year,Mailed Check,No,0
CUST01377,48,54,115.29,6462.91,1,2,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST01378,30,36,22.0,739.98,4,2,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST01379,65,39,61.86,2408.04,4,9,Two Year,Credit Card,Fiber Optic,0
CUST01380,72,70,91.75,6707.37,4,6,One Year,Mailed Check,DSL,0
CUST01381,71,21,111.46,2545.39,2,0,One Year,Electronic Check,No,0
CUST01382,71,25,91.29,2343.53,2,8,Month-to-Month,Mailed Check,DSL,0
CUST01383,23,64,66.36,3843.44,5,1,Month-to-Month,Credit Card,Fiber Optic,0
CUST01384,47,28,117.44,3288.24,4,6,Month-to-Month,Bank Transfer,DSL,1
CUST01385,30,17,23.93,378.6,1,4,Month-to-Month,Credit Card,Fiber Optic,0
CUST01386,23,40,118.69,4318.18,1,0,Two Year,Bank Transfer,Fiber Optic,1
CUST01387,40,24,104.94,2568.16,2,7,One Year,Credit Card,Fiber Optic,0
CUST01388,42,64,112.89,7625.31,4,6,Two Year,Mailed Check,Fiber Optic,1
CUST01389,34,65,45.48,2681.74,2,8,Month-to-Month,Credit Card,Fiber Optic,0
CUST01390,24,22,34.25,796.14,5,6,Month-to-Month,Credit Card,Fiber Optic,0
CUST01391,41,38,86.33,3416.01,3,7,One Year,Credit Card,Fiber Optic,0
CUST01392,26,70,71.59,5263.56,5,9,Month-to-Month,Credit Card,Fiber Optic,0
CUST01393,20,53,72.32,3637.11,5,9,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01394,43,16,112.46,1761.1,3,5,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST01395,21,42,82.01,3182.4,5,0,Month-to-Month,Mailed Check,DSL,0
CUST01396,73,45,51.11,2179.69,3,3,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST01397,65,47,60.01,2709.07,1,6,Month-to-Month,Bank Transfer,DSL,1
CUST01398,70,2,33.35,64.29,2,1,Two Year,Bank Transfer,Fiber Optic,1
CUST01399,23,22,39.23,807.0,3,1,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01400,44,61,34.34,1964.04,5,3,One Year,Credit Card,No,0
CUST01401,64,18,101.03,1964.54,5,9,One Year,Credit Card,DSL,0
CUST01402,50,22,90.49,2103.75,1,3,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST01403,35,23,73.03,1627.54,1,9,Month-to-Month,Mailed Check,DSL,1
CUST01404,65,13,57.44,813.53,3,8,Month-to-Month,Credit Card,No,1
CUST01405,35,12,86.85,987.77,3,3,Month-to-Month,Bank Transfer,DSL,0
CUST01406,73,25,101.29,2485.07,4,2,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01407,23,63,108.12,7238.9,2,8,Two Year,Bank Transfer,DSL,0
CUST01408,58,1,74.7,73.85,5,7,Month-to-Month,Bank Transfer,No,1
CUST01409,18,21,101.99,2028.09,3,6,Month-to-Month,Bank Transfer,DSL,1
CUST01410,70,5,71.13,346.3,2,9,Two Year,Electronic Check,Fiber Optic,0
CUST01411,38,40,67.45,2698.51,3,1,One Year,Electronic Check,DSL,1
CUST01412,19,18,106.54,1964.05,5,3,One Year,Credit Card,Fiber Optic,0
CUST01413,65,57,58.64,3279.23,2,6,Month-to-Month,Credit Card,DSL,0
CUST01414,73,42,59.59,2468.45,3,0,Two Year,Mailed Check,Fiber Optic,1
CUST01415,70,56,50.49,2694.01,5,9,One Year,Credit Card,DSL,0
CUST01416,45,46,71.87,3329.4,1,5,One Year,Mailed Check,No,0
CUST01417,21,32,74.49,2249.78,3,3,One Year,Electronic Check,Fiber Optic,0
CUST01418,30,62,86.05,5727.0,4,2,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST01419,19,34,63.05,2249.76,5,0,Two Year,Electronic Check,DSL,0
CUST01420,20,68,41.78,2790.31,1,5,Two Year,Electronic Check,DSL,0
CUST01421,27,71,106.68,7949.11,4,9,One Year,Credit Card,No,0
CUST01422,50,42,54.6,2067.09,5,0,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01423,61,48,112.29,5222.48,2,4,One Year,Electronic Check,Fiber Optic,1
CUST01424,51,19,40.74,764.73,4,6,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01425,29,58,76.01,4381.71,3,4,One Year,Bank Transfer,DSL,0
CUST01426,52,48,73.66,3711.64,4,6,Month-to-Month,Bank Transfer,No,0
CUST01427,31,65,102.86,7305.1,2,7,Two Year,Mailed Check,Fiber Optic,1
CUST01428,44,19,33.89,628.37,1,9,Two Year,Mailed Check,No,0
CUST01429,68,56,110.99,6029.92,5,6,Month-to-Month,Mailed Check,Fiber Optic,0
CUST01430,25,34,73.14,2541.82,2,7,One Year,Bank Transfer,DSL,0
CUST01431,67,14,78.61,1052.4,1,3,Two Year,Credit Card,Fiber Optic,0
CUST01432,33,13,71.02,856.99,5,1,Month-to-Month,Mailed Check,No,0
CUST01433,56,40,23.6,1031.25,5,0,Month-to-Month,Credit Card,DSL,0
CUST01434,32,23,69.71,1702.56,4,1,Month-to-Month,Credit Card,Fiber Optic,0
CUST01435,27,8,46.35,404.85,3,8,Two Year,Electronic Check,Fiber Optic,0
CUST01436,43,31,54.27,1587.39,2,0,Month-to-Month,Electronic Check,DSL,1
CUST01437,39,47,84.91,3605.91,4,4,Month-to-Month,Bank Transfer,DSL,1
CUST01438,46,23,69.77,1584.57,4,6,Month-to-Month,Credit Card,Fiber Optic,0
CUST01439,31,68,29.32,2166.8,3,6,Month-to-Month,Electronic Check,No,0
CUST01440,73,56,27.3,1418.43,4,0,Month-to-Month,Electronic Check,Fiber Optic,0
CUST01441,56,37,38.57,1317.68,3,8,One Year,Bank Transfer,No,0
CUST01442,65,67,39.09,2393.15,5,4,Month-to-Month,Credit Card,DSL,0
CUST01443,62,31,80.83,2638.55,4,0,One Year,Electronic Check,DSL,0
CUST01444,59,10,37.78,399.42,2,1,One Year,Mailed Check,DSL,0
CUST01445,26,3,108.17,337.2,4,8,Two Year,Electronic Check,Fiber Optic,1
CUST01446,51,67,40.98,2500.12,2,9,Month-to-Month,Credit Card,Fiber Optic,1
CUST01447,69,69,29.11,2098.52,2,7,One Year,Bank Transfer,DSL,0
CUST01448,23,53,107.57,5642.88,5,3,One Year,Mailed Check,Fiber Optic,0
CUST01449,44,8,49.53,369.15,3,9,Month-to-Month,Credit Card,Fiber Optic,1
CUST01450,28,21,62.54,1259.57,1,2,Month-to-Month,Mailed Check,Fiber Optic,1
CUST01451,63,3,115.9,347.79,2,2,Month-to-Month,Credit Card,Fiber Optic,1
CUST01452,71,4,114.44,442.15,5,7,One Year,Electronic Check,Fiber Optic,0
